(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 139.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1117.5, 138.5)
(1118.5, 137.5)
(1119.5, 140.5)
(1124.5, 133.5)
(1117.5, 134.5)
(1116.5, 133.5)
(1115.5, 134.5)
(1116.5, 135.5)
(1117.5, 134.5)
(1118.5, 135.5)
(1117.5, 136.5)
(1118.5, 135.5)
(1117.5, 136.5)
(1118.5, 137.5)
(1115.5, 138.5)
(1116.5, 137.5)
(1115.5, 138.5)
(1116.5, 137.5)
(1117.5, 136.5)
(1116.5, 137.5)
(1115.5, 138.5)
(1104.5, 139.5)
(1077.5, 142.5)
(1032.5, 155.5)
(1001.5, 164.5)
(976.5, 163.5)
(973.5, 168.5)
(970.5, 167.5)
(949.5, 172.5)
(928.5, 177.5)
(907.5, 174.5)
(890.5, 177.5)
(885.5, 182.5)
(884.5, 183.5)
(885.5, 182.5)
(886.5, 181.5)
(889.5, 180.5)
(914.5, 171.5)
(953.5, 166.5)
(1002.5, 157.5)
(1049.5, 148.5)
(1092.5, 137.5)
(1135.5, 130.5)
(1150.5, 115.5)
(1159.5, 112.5)
(1168.5, 115.5)
(1145.5, 132.5)
(1082.5, 147.5)
(1059.5, 138.5)
(1062.5, 147.5)
(1055.5, 166.5)
(1074.5, 143.5)
(1095.5, 112.5)
(1104.5, 149.5)
(1105.5, 140.5)
(1106.5, 143.5)
(1107.5, 126.5)
(1108.5, 135.5)
(1107.5, 132.5)
(1106.5, 137.5)
(1107.5, 138.5)
(1106.5, 135.5)
(1107.5, 134.5)
(1108.5, 135.5)
(1107.5, 136.5)
(1108.5, 135.5)
(1107.5, 136.5)
(1108.5, 135.5)
(1107.5, 136.5)
(1108.5, 135.5)
(1107.5, 136.5)
(1108.5, 135.5)
(1107.5, 136.5)
(1108.5, 135.5)
(1107.5, 136.5)
(1108.5, 135.5)
(1107.5, 136.5)
(1108.5, 135.5)
(1107.5, 136.5)
(1108.5, 135.5)
(1107.5, 136.5)
(1108.5, 135.5)
(1107.5, 136.5)
(1108.5, 135.5)
(1107.5, 136.5)
(1108.5, 135.5)
(1107.5, 136.5)
(1108.5, 135.5)
(1107.5, 136.5)
(1108.5, 135.5)
(1109.5, 134.5)
(1110.5, 133.5)
(1109.5, 136.5)
(1110.5, 135.5)
(1109.5, 136.5)
(1108.5, 135.5)
(1109.5, 134.5)
(1110.5, 133.5)
(1109.5, 134.5)
(1110.5, 135.5)
(1109.5, 134.5)
(1100.5, 135.5)
(1055.5, 156.5)
(1002.5, 167.5)
(957.5, 168.5)
(904.5, 177.5)
(863.5, 198.5)
(840.5, 197.5)
(825.5, 194.5)
(810.5, 197.5)
(799.5, 200.5)
(802.5, 197.5)
(801.5, 198.5)
(802.5, 197.5)
(801.5, 198.5)
(802.5, 197.5)
(783.5, 202.5)
(750.5, 205.5)
(707.5, 212.5)
(658.5, 213.5)
(633.5, 214.5)
(566.5, 215.5)
(513.5, 218.5)
(490.5, 217.5)
(469.5, 222.5)
(462.5, 213.5)
(459.5, 222.5)
(462.5, 219.5)
(463.5, 214.5)
(468.5, 215.5)
(499.5, 218.5)
(516.5, 217.5)
(547.5, 218.5)
(602.5, 215.5)
(657.5, 214.5)
(698.5, 215.5)
(757.5, 214.5)
(786.5, 209.5)
(827.5, 206.5)
(876.5, 205.5)
(925.5, 196.5)
(912.5, 199.5)
(931.5, 204.5)
(950.5, 197.5)
(963.5, 194.5)
(968.5, 193.5)
(967.5, 194.5)
(962.5, 193.5)
(949.5, 190.5)
(926.5, 189.5)
(911.5, 192.5)
(912.5, 191.5)
(913.5, 200.5)
(912.5, 193.5)
(913.5, 192.5)
(914.5, 201.5)
(913.5, 198.5)
(912.5, 195.5)
(911.5, 196.5)
(912.5, 195.5)
(911.5, 198.5)
(912.5, 199.5)
(911.5, 198.5)
(910.5, 195.5)
(911.5, 196.5)
(910.5, 195.5)
(909.5, 198.5)
(910.5, 197.5)
(909.5, 198.5)
(910.5, 197.5)
(909.5, 196.5)
(910.5, 195.5)
(909.5, 198.5)
(910.5, 197.5)
(909.5, 196.5)
(910.5, 197.5)
(909.5, 196.5)
(910.5, 195.5)
(909.5, 196.5)
(910.5, 197.5)
(909.5, 198.5)
(910.5, 199.5)
(909.5, 198.5)
(910.5, 197.5)
(909.5, 198.5)
(908.5, 197.5)
(907.5, 198.5)
(908.5, 197.5)
(907.5, 198.5)
(908.5, 197.5)
(907.5, 198.5)
(908.5, 197.5)
(907.5, 196.5)
(906.5, 197.5)
(905.5, 196.5)
(906.5, 199.5)
(905.5, 198.5)
(906.5, 197.5)
